"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000165525","NEMF",-0.418613816051674,8.42861947534361,0.889001630782104,0.345747999926801,0.960520568670516,0
"ENSG00000166181","API5",0.349391133116897,6.0552295438479,0.989856712281011,0.319777397782414,0.960520568670516,0
"ENSG00000166224","SGPL1",0.378882561087139,6.68191077308129,1.03312791272669,0.309425141519932,0.960520568670516,0
"ENSG00000166263","STXBP4",-0.336171822164386,3.13660623107351,0.896789235869354,0.343644096376111,0.960520568670516,0
"ENSG00000166387","PPFIBP2",0.242408265196393,4.32184534531325,1.01411544714729,0.31391891997633,0.960520568670516,0
"ENSG00000166582","CENPV",-0.474039613158669,0.765212258455758,0.929220579680983,0.33506553888601,0.960520568670516,0
"ENSG00000166762","CATSPER2",-0.457596196552122,5.0295730272836,1.01066852674806,0.314742733962878,0.960520568670516,0
"ENSG00000166816","LDHD",0.288417079907478,3.0051041534295,0.940711700314031,0.33209487774182,0.960520568670516,0
"ENSG00000166847","DCTN5",0.269414144829825,5.59417150457814,1.07536922437714,0.299735806738597,0.960520568670516,0
"ENSG00000166908","PIP4K2C",0.376651273268993,6.03560338381921,0.892842444629178,0.344708193062615,0.960520568670516,0
"ENSG00000167183","PRR15L",0.804006469038589,7.03440261903015,1.05900046240545,0.303443267022459,0.960520568670516,0
"ENSG00000167257","RNF214",-0.21389926997327,5.50927973238889,1.07962836325149,0.298780708538293,0.960520568670516,0
"ENSG00000167491","GATAD2A",0.2323886082182,6.23073297239941,0.950765219776358,0.329524593674734,0.960520568670516,0
"ENSG00000167508","MVD",-0.413971489783773,9.01973265297366,1.04472548935752,0.306724989181939,0.960520568670516,0
"ENSG00000167705","RILP",0.281282996319632,4.39958137751218,0.920570772063476,0.337325150784222,0.960520568670516,0
"ENSG00000167720","SRR",0.243632315258316,3.48030058033363,0.882099730290319,0.3476272245246,0.960520568670516,0
"ENSG00000167987","VPS37C",0.242890162090774,5.96926376993155,0.981796663692073,0.321755641030809,0.960520568670516,0
"ENSG00000168060","NAALADL1",0.982794850296545,-0.542219876172236,1.0425614322588,0.307226497944083,0.960520568670516,0
"ENSG00000168137","SETD5",-0.218815225443226,8.73618991596774,0.929122091111129,0.335091153098242,0.960520568670516,0
"ENSG00000168676","KCTD19",-0.886351568492911,-0.594604242412324,0.916960073854732,0.338274425591648,0.960520568670516,0
"ENSG00000168792","ABHD15",0.304417956753439,3.96624340756767,1.00863493749233,0.315230087957377,0.960520568670516,0
"ENSG00000169026","SLC49A3",0.265980049673036,6.17922352384092,1.03297035656209,0.309462035984175,0.960520568670516,0
"ENSG00000169087","HSPBAP1",-0.237054011057385,4.22824050569762,0.882511390606872,0.347514751247637,0.960520568670516,0
"ENSG00000169118","CSNK1G1",-0.285190992246274,4.70201081975748,0.971893978234405,0.324208280034897,0.960520568670516,0
